"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year","type"
"SOM","Somalia","SOM.6_1","Galguduud",488726.451843739,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.7_1","Gedo",481028.852020383,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.8_1","Hiiraan",483978.720937014,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.9_1","Jubbada Dhexe",354722.941799283,0.98395096383517,0.015653711833718,0.000395324331112345,0.982901027511096,0.0158594932129629,0.00123947927594085,2020,"mean"
"SOM","Somalia","SOM.10_1","Jubbada Hoose",544950.236697063,0.993415876829429,0.00475986027857278,0.00182426289199785,0.992028442998159,0.005254961369216,0.00271659563262521,2020,"mean"
"SOM","Somalia","SOM.11_1","Mudug",515643.657429338,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.12_1","Nugaal",183036.043951511,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.13_1","Sanaag",394534.936270952,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.14_1","Shabeellaha Dhexe",770070.144584417,0.999940828184713,5.91718152875212e-05,0,0.99989586292517,0.00010413707483008,0,2020,"mean"
"SOM","Somalia","SOM.15_1","Shabeellaha Hoose",1328252.58147907,0.986086327754504,0.0139136722454957,0,0.995353693753536,0.00464630624646437,0,2020,"mean"
"SOM","Somalia","SOM.16_1","Sool",220425.334655523,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.17_1","Togdheer",606273.089143753,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.18_1","Woqooyi Galbeed",1028145.28042197,0.999878765932502,0.000121234067497636,0,0.99992430520667,7.56947933299044e-05,0,2020,"mean"
"SSD","South Sudan","SSD.1_1","Central Equatoria",1885856.08013129,0.91685051028955,0.0735741973760762,0.00957529233437363,0.903760983163247,0.0837343757524377,0.0125046410843152,2020,"mean"
"SSD","South Sudan","SSD.2_1","Eastern Equatoria",6156785.40750989,0.959737823576058,0.0402621764239419,0,0.929470333936528,0.0705296660634719,0,2020,"mean"
"SSD","South Sudan","SSD.3_1","Jungoli",2068028.94744214,0.936781506797258,0.0632184932027418,0,0.930608796896916,0.0693912031030845,0,2020,"mean"
"SSD","South Sudan","SSD.4_1","Lakes",900533.881458558,0.851493939152683,0.148506060847317,0,0.875026166179367,0.124973833820633,0,2020,"mean"
"SSD","South Sudan","SSD.5_1","North Bahr-al-Ghazal",861705.036151826,0.925606087168036,0.0740694621744638,0.000324450657500651,0.918702973050634,0.081276677387891,2.03495614747885e-05,2020,"mean"
"SSD","South Sudan","SSD.6_1","Unity",955832.224580072,0.960436661642096,0.0395633383579043,0,0.963032103094596,0.0369678969054043,0,2020,"mean"
"SSD","South Sudan","SSD.7_1","Upper Nile",1541284.3920244,0.941885141386576,0.0581148586134243,0,0.945829960107815,0.054170039892185,0,2020,"mean"
"SSD","South Sudan","SSD.8_1","Warap",1042483.36426294,0.922496670975954,0.0774643539485854,3.89750754604577e-05,0.930359737586142,0.0695846987742878,5.5563639570471e-05,2020,"mean"
"SSD","South Sudan","SSD.9_1","West Bahr-al-Ghazal",330922.820822746,0.882023511080816,0.0891208567691478,0.0288556321500366,0.887628713306475,0.102937794067103,0.00943349262642153,2020,"mean"
"SSD","South Sudan","SSD.10_1","West Equatoria",951259.967532933,0.818976252425272,0.139958432304554,0.0410653152701745,0.763940460789109,0.159698426660991,0.0763611125498998,2020,"mean"
"STP","São Tomé and Príncipe","STP.1_1","Príncipe",6591.27982330322,0,0.00387539909085215,0.996124600909148,0,0.00417231673999164,0.995827683260008,2020,"mean"
"STP","São Tomé and Príncipe","STP.2_1","São Tomé",122582.277107239,0.0453372260694156,0.091730301920973,0.862932472009611,0.00485171817846807,0.0359969439621788,0.959151337859353,2020,"mean"
"SWZ","Swaziland","SWZ.1_1","Hhohho",308032.927072823,0.692470179464844,0.204798807640654,0.102731012894502,0.748465218734131,0.157267518551869,0.094267262714,2020,"mean"
"SWZ","Swaziland","SWZ.2_1","Lubombo",213705.099897549,0.616244633363065,0.365729772638072,0.0180255939988626,0.62299241396219,0.351848170906119,0.0251594151316914,2020,"mean"
"SWZ","Swaziland","SWZ.3_1","Manzini",366739.684848785,0.242247982866452,0.714750972422156,0.0430010447113916,0.443551364799346,0.532195476570217,0.024253158630437,2020,"mean"
"SWZ","Swaziland","SWZ.4_1","Shiselweni",191982.417162776,0.153072746786872,0.846927253213128,0,0.121390137938833,0.878609862061167,0,2020,"mean"
"SYC","Seychelles","SYC.1_1","Anse aux Pins",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.2_1","Anse Boileau",8442.22648620605,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.3_1","Anse Étoile",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.4_1","Anse Royale",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.5_1","Au Cap",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.6_1","Baie Lazare",7387.56750488281,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.7_1","Baie Sainte Anne",3472.28817749023,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.8_1","Beau Vallon",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.9_1","Bel Air",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.10_1","Belombre",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.11_1","Cascade",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.12_1","English River",20074.3611602783,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.13_1","Glacis",5373.15213012695,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.14_1","Grand' Anse",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.15_1","Grand'Anse Praslin",3132.37576293945,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.16_1","La Digue and Inner Islands",3235.70450592041,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.17_1","Les Mamelles",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.18_1","Mont Buxton",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.19_1","Mont Fleuri",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.20_1","Outer Islands",267.61641818285,0,0,1,0,0,1,2020,"mean"
"SYC","Seychelles","SYC.21_1","Plaisance",12185.1463623047,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.22_1","Pointe La Rue",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.23_1","Port Glaud",2087.85781478882,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.24_1","Roche Caïman",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.25_1","Saint Louis",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"SYC","Seychelles","SYC.26_1","Takamaka",2499.85356140137,NA,NA,NA,NA,NA,NA,2020,"mean"
"TCD","Chad","TCD.1_1","Barh el Ghazel",438262.52966398,0.997640966415923,0.00232946408062335,2.95695034538073e-05,0.99504209106189,0.0048087083683458,0.000149200569764295,2020,"mean"
"TCD","Chad","TCD.2_1","Batha",700452.733666062,0.980593320396682,0.01848941157233,0.000917268030987941,0.96785493979887,0.0301753634131817,0.00196969678794846,2020,"mean"
"TCD","Chad","TCD.3_1","Borkou",263214.337408736,1,0,0,1,0,0,2020,"mean"
"TCD","Chad","TCD.4_1","Chari-Baguirmi",870210.306809306,0.73367164661843,0.210594510462338,0.0557338429192321,0.773593863443227,0.176168717881607,0.0502374186751659,2020,"mean"
"TCD","Chad","TCD.5_1","Ennedi Est",285250.78251449,NA,NA,NA,NA,NA,NA,2020,"mean"
"TCD","Chad","TCD.6_1","Ennedi Ouest",114039.660750553,1,0,0,1,0,0,2020,"mean"
"TCD","Chad","TCD.7_1","Guéra",793180.317581892,0.901356537030964,0.0932965258647356,0.00534693710430043,0.923287281191199,0.0742844729162708,0.0024282458925307,2020,"mean"
"TCD","Chad","TCD.8_1","Hadjer-Lamis",768323.824414402,0.890203311274474,0.103707442047424,0.00608924667810196,0.906546718206648,0.0882517513498676,0.00520153044348399,2020,"mean"
"TCD","Chad","TCD.9_1","Kanem",552027.364344656,0.999581897330517,0.000361339837036104,5.67628324470578e-05,0.998521750912962,0.00136662277971795,0.000111626307319862,2020,"mean"
"TCD","Chad","TCD.10_1","Lac",625536.953385226,0.930584018941806,0.0686255660929873,0.000790414965206344,0.953969070949554,0.0454292974374494,0.000601631612996123,2020,"mean"
"TCD","Chad","TCD.11_1","Logone Occidental",838514.638583183,0.697784238030734,0.26075459787114,0.0414611640981268,0.687777844605801,0.273557581048996,0.0386645743452031,2020,"mean"
"TCD","Chad","TCD.12_1","Logone Oriental",1254243.25513363,0.811694309319626,0.158771433009051,0.0295342576713227,0.761741375502386,0.205631359781364,0.0326272647162493,2020,"mean"
"TCD","Chad","TCD.13_1","Mandoul",872148.843173921,0.782788785674887,0.13610049286144,0.0811107214636731,0.744306007168583,0.169767222980784,0.0859267698506337,2020,"mean"
"TCD","Chad","TCD.14_1","Mayo-Kebbi Est",1047365.65797114,0.712183282870496,0.178925482188652,0.108891234940852,0.724562846507444,0.17054824104949,0.104888912443067,2020,"mean"
"TCD","Chad","TCD.15_1","Mayo-Kebbi Ouest",756913.099219799,0.759564822314672,0.146411554792325,0.094023622893003,0.737977734091953,0.158522859145663,0.103499406762384,2020,"mean"
"TCD","Chad","TCD.16_1","Moyen-Chari",825203.373538658,0.74091756880408,0.160163444372596,0.0989189868233243,0.72201833913431,0.174971953081537,0.103009707784153,2020,"mean"
"TCD","Chad","TCD.17_1","Ouaddaï",1166126.85089684,0.982431359360885,0.0175686406391149,0,0.980678542171061,0.019321457828939,0,2020,"mean"
"TCD","Chad","TCD.18_1","Salamat",424952.593911231,0.851330725576864,0.122617333576928,0.0260519408462081,0.874992326443556,0.114904129094125,0.0101035444623199,2020,"mean"
"TCD","Chad","TCD.19_1","Sila",625226.526407003,0.921700960163796,0.0782990398362042,0,0.910788285382171,0.0892117146178285,0,2020,"mean"
"TCD","Chad","TCD.20_1","Tandjilé",852918.192062855,0.637970675379394,0.231889871168848,0.130139453451759,0.627428103596668,0.249233620199294,0.123338276204038,2020,"mean"
"TCD","Chad","TCD.21_1","Tibesti",46894.9040554762,NA,NA,NA,NA,NA,NA,2020,"mean"
"TCD","Chad","TCD.22_1","Ville de N'Djamena",1182764.70396805,0.8852411493426,0.0980633984444948,0.0166954522129052,0.869050268654512,0.109473995613332,0.021475735732156,2020,"mean"
"TCD","Chad","TCD.23_1","Wadi Fira",1035869.30178869,0.997400755502855,0.00259924449714473,0,0.99593276641194,0.00406723358805984,0,2020,"mean"
"TGO","Togo","TGO.1_1","Centre",851695.857635498,0.442624102701265,0.181754872381913,0.375621024916822,0.431264749309192,0.189538535894104,0.379196714796704,2020,"mean"
"TGO","Togo","TGO.2_1","Kara",931589.149037838,0.516390851069718,0.148330084270616,0.335279064659666,0.539522194136766,0.153788168303552,0.306689637559682,2020,"mean"
"TGO","Togo","TGO.3_1","Maritime",3792645.07204819,0.649595158684179,0.134573649675254,0.215831191640567,0.748262354633141,0.0996184879826175,0.152119157384242,2020,"mean"
"TGO","Togo","TGO.4_1","Plateaux",1784073.22741413,0.572742087748641,0.151464742463058,0.275793169788301,0.565635245942222,0.159912668108901,0.274452085948876,2020,"mean"
"TGO","Togo","TGO.5_1","Savanes",1176584.93289757,0.5989603324801,0.188932239871211,0.212107427648688,0.613691366333587,0.221972063603476,0.164336570062937,2020,"mean"
"TZA","Tanzania","TZA.1_1","Arusha",2093063.03076403,0.931955157276628,0.0633944467871891,0.00465039593618337,0.92598758708326,0.0668830842501281,0.00712932866661162,2020,"mean"
"TZA","Tanzania","TZA.2_1","Dar es Salaam",6498776.41327477,0.439310026369822,0.217564720535754,0.343125253094424,0.55253004891709,0.162954883432478,0.284515067650432,2020,"mean"
"TZA","Tanzania","TZA.3_1","Dodoma",2471772.12403482,0.88680996880815,0.112866233343751,0.00032379784809989,0.885930448669294,0.113909351634209,0.000160199696496703,2020,"mean"
"TZA","Tanzania","TZA.4_1","Geita",2447769.90239057,0.241277183383697,0.165504341634476,0.593218474981826,0.245811648508057,0.148556441398482,0.605631910093461,2020,"mean"
"TZA","Tanzania","TZA.5_1","Iringa",1043425.46583501,0.878599559331284,0.0660591381170861,0.0553413025516303,0.897581583858528,0.0720941027648048,0.0303243133766676,2020,"mean"
"TZA","Tanzania","TZA.6_1","Kagera",2830562.82463494,0.175794727981888,0.231305972542327,0.592899299475786,0.167606633687591,0.181700589053612,0.650692777258797,2020,"mean"
"TZA","Tanzania","TZA.7_1","Katavi",726225.771966893,0.0397472894351846,0.292607998902474,0.667644711662341,0.050190857602911,0.209634140351157,0.740175002045932,2020,"mean"
"TZA","Tanzania","TZA.8_1","Kigoma",2562121.73177981,0.0810357230810623,0.224798538720901,0.694165738198037,0.148689092513607,0.181272025954415,0.670038881531978,2020,"mean"
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1868986.84214085,0.823017775790448,0.123218266770774,0.0537639574387778,0.7416007988752,0.138791871214556,0.119607329910244,2020,"mean"
"TZA","Tanzania","TZA.10_1","Lindi",915629.281686793,0.519690315285882,0.170243477614988,0.31006620709913,0.559807326814092,0.145414241293637,0.294778431892271,2020,"mean"
"TZA","Tanzania","TZA.11_1","Manyara",1858627.49184647,0.748688641694797,0.243635962862329,0.0076753954428743,0.649248970268161,0.335486462932811,0.0152645667990287,2020,"mean"
"TZA","Tanzania","TZA.12_1","Mara",2089565.27679712,0.67334340632963,0.236898361863448,0.0897582318069225,0.690858197306133,0.178910694689594,0.130231108004273,2020,"mean"
"TZA","Tanzania","TZA.13_1","Mbeya",3337279.50412633,0.708022844754735,0.168097795192055,0.12387936005321,0.685651454126815,0.128991502167634,0.185357043705551,2020,"mean"
"TZA","Tanzania","TZA.14_1","Morogoro",2687436.82645945,0.575516731323563,0.195850273392532,0.228632995283905,0.588742375434759,0.231328033122503,0.179929591442737,2020,"mean"
"TZA","Tanzania","TZA.15_1","Mtwara",1360934.30087996,0.416284377338236,0.163868749362007,0.419846873299757,0.417510229951892,0.161182359877104,0.421307410171004,2020,"mean"
"TZA","Tanzania","TZA.16_1","Mwanza",3455209.86028743,0.41822650568078,0.284271499585946,0.297501994733274,0.575432856112916,0.155646081417774,0.268921062469311,2020,"mean"
"TZA","Tanzania","TZA.17_1","Njombe",747730.211830705,0.798300355159262,0.0655144646036087,0.136185180237129,0.845919392988683,0.0613407743869456,0.0927398326243714,2020,"mean"
"TZA","Tanzania","TZA.18_1","Pemba North",205399.220866203,0.211355891231567,0.186918151214737,0.601725957553696,0.216073789978252,0.225351423301418,0.55857478672033,2020,"mean"
"TZA","Tanzania","TZA.19_1","Pemba South",200660.203176498,0.181365605827331,0.167188566045705,0.651445828126964,0.206644695284617,0.207581488311651,0.585773816403732,2020,"mean"
"TZA","Tanzania","TZA.20_1","Pwani",1391216.2730367,0.418498008827324,0.169426212165576,0.4120757790071,0.395714033495067,0.196809092506226,0.407476873998707,2020,"mean"
"TZA","Tanzania","TZA.21_1","Rukwa",1300545.61399731,0.449307798493717,0.255855712842181,0.294836488664102,0.694202182140321,0.19502763543848,0.110770182421199,2020,"mean"
"TZA","Tanzania","TZA.22_1","Ruvuma",1634416.21288221,0.601975817785871,0.184336848079435,0.213687334134695,0.648844946241611,0.164589483056784,0.186565570701605,2020,"mean"
"TZA","Tanzania","TZA.23_1","Shinyanga",1813510.76626813,0.663346747585762,0.297693309638857,0.0389599427753809,0.745131592584985,0.222071472849774,0.0327969345652409,2020,"mean"
"TZA","Tanzania","TZA.24_1","Simiyu",2056536.46720661,0.805969726743406,0.183819714184703,0.0102105590718905,0.865701841868072,0.111752303492296,0.022545854639632,2020,"mean"
"TZA","Tanzania","TZA.25_1","Singida",1654161.23600385,0.88321661686058,0.11678338313942,0,0.871559479899752,0.128440520100248,0,2020,"mean"
"TZA","Tanzania","TZA.26_1","Tabora",2931319.98141702,0.214692134723669,0.471426470611695,0.313881394664635,0.104355894874363,0.593494235106244,0.302149870019393,2020,"mean"
"TZA","Tanzania","TZA.27_1","Tanga",2422775.03129435,0.651150369790188,0.175457076700906,0.173392553508906,0.627919436608076,0.174664331828282,0.197416231563642,2020,"mean"
"TZA","Tanzania","TZA.28_1","Zanzibar North",187816.420719147,0.162614568886054,0.220243899023525,0.617141532090421,0.129830776292764,0.209101480328427,0.66106774337881,2020,"mean"
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",123575.200709343,0.26343810457275,0.195654197261429,0.540907698165821,0.193943552714431,0.226450149384071,0.579606297901498,2020,"mean"
"TZA","Tanzania","TZA.30_1","Zanzibar West",736118.978733063,0.397306505260983,0.230762395049664,0.371931099689354,0.484232044522375,0.258244733653264,0.257523221824361,2020,"mean"
"UGA","Uganda","UGA.1_1","Adjumani",246593.044848084,0.907695728128801,0.0886296453662796,0.00367462650491925,0.947703466926412,0.0508529830485132,0.00144355002507514,2020,"mean"
"UGA","Uganda","UGA.2_1","Apac",1196664.87300992,0.868972882763877,0.0908113014547224,0.0402158157814003,0.880055288813179,0.082973229271913,0.0369714819149077,2020,"mean"
"UGA","Uganda","UGA.3_1","Arua",1365665.30942106,0.887936214254743,0.0762550181042474,0.03580876764101,0.873689383501944,0.0787911728035938,0.047519443694462,2020,"mean"
"UGA","Uganda","UGA.4_1","Bugiri",689691.622556686,0.596946262025346,0.203558155422431,0.199495582552223,0.622576879146001,0.183436029693138,0.193987091160861,2020,"mean"
"UGA","Uganda","UGA.5_1","Bundibugyo",305486.889164686,0.586385859848396,0.193509274564211,0.220104865587393,0.289051614042671,0.2186714263962,0.492276959561129,2020,"mean"
"UGA","Uganda","UGA.6_1","Bushenyi",950631.711653545,0.133690736756861,0.152428411285538,0.713880851957601,0.0511307102499098,0.111829174190781,0.837040115559309,2020,"mean"
"UGA","Uganda","UGA.7_1","Busia",301805.23658371,0.584296903198709,0.17907005430668,0.236633042494611,0.591402561671211,0.172781656064987,0.235815782263801,2020,"mean"
"UGA","Uganda","UGA.8_1","Gulu",1020171.09830518,0.8286204668894,0.114651213678502,0.0567283194320981,0.84935177417297,0.102469849413731,0.0481783764132985,2020,"mean"
"UGA","Uganda","UGA.9_1","Hoima",718989.072508276,0.700375098121843,0.168227044920671,0.131397856957486,0.768922281265325,0.140548029080733,0.0905296896539421,2020,"mean"
"UGA","Uganda","UGA.10_1","Iganga",1184143.01009941,0.726258409929822,0.176022458803245,0.0977191312669324,0.712456373199479,0.178912109257147,0.108631517543374,2020,"mean"
"UGA","Uganda","UGA.11_1","Jinja",529400.409626007,0.600073022875184,0.188369640827686,0.21155733629713,0.609700555999423,0.197611887278948,0.192687556721629,2020,"mean"
"UGA","Uganda","UGA.12_1","Kabale",576521.313814878,0.285337999640518,0.678484567811369,0.0361774325481136,0.310165009710445,0.654111990282816,0.0357230000067391,2020,"mean"
"UGA","Uganda","UGA.13_1","Kabarole",547742.201707363,0.107544938480896,0.218428775436203,0.674026286082901,0.0484637384563872,0.173408325089375,0.778127936454238,2020,"mean"
"UGA","Uganda","UGA.14_1","Kaberamaido",275262.147414863,0.891091662630276,0.0874475580114368,0.0214607793582867,0.922322921209202,0.060324736980233,0.0173523418105652,2020,"mean"
"UGA","Uganda","UGA.15_1","Kalangala",35601.809633404,0.200389233016531,0.146182168052825,0.653428598930644,0.204833732669486,0.227720857646239,0.567445409684276,2020,"mean"
"UGA","Uganda","UGA.16_1","Kampala",1751512.85619068,0.550226081419246,0.23072415908895,0.219049759491804,0.60216222343451,0.172455952250693,0.225381824314798,2020,"mean"
"UGA","Uganda","UGA.17_1","Kamuli",1254513.10402608,0.762342536209336,0.180295393794549,0.0573620699961151,0.777316355355956,0.158386223201212,0.0642974214428326,2020,"mean"
"UGA","Uganda","UGA.18_1","Kamwenge",529759.298338532,0.204768247083102,0.184646344189164,0.610585408727733,0.229191818215437,0.164953158471648,0.605855023312915,2020,"mean"
"UGA","Uganda","UGA.19_1","Kanungu",268147.899934828,0.172451071252934,0.234167833255861,0.593381095491205,0.155910467580178,0.195909839125246,0.648179693294575,2020,"mean"
"UGA","Uganda","UGA.20_1","Kapchorwa",337746.275650978,0.698530004637862,0.291188647313008,0.01028134804913,0.801206811129474,0.163774057127693,0.035019131742833,2020,"mean"
"UGA","Uganda","UGA.21_1","Kasese",790037.937143177,0.537143629828508,0.298298402107032,0.16455796806446,0.453140538010137,0.248574848615065,0.298284613374798,2020,"mean"
"UGA","Uganda","UGA.22_1","Katakwi",522851.702299833,0.924302453601876,0.0744107213520341,0.00128682504609012,0.924263823882114,0.0738222331687077,0.00191394294917854,2020,"mean"
"UGA","Uganda","UGA.23_1","Kayunga",384702.151418507,0.76466877211739,0.15713240355711,0.0781988243254999,0.725275495509277,0.150391740594766,0.124332763895957,2020,"mean"
"UGA","Uganda","UGA.24_1","Kibale",1079356.33080196,0.427723694459297,0.175752211322064,0.396524094218639,0.424820003973057,0.186490026741235,0.388689969285708,2020,"mean"
"UGA","Uganda","UGA.25_1","Kiboga",464278.800963402,0.848682692309921,0.0879796648028077,0.0633376428872712,0.839770525645986,0.0887238602958196,0.0715056140581945,2020,"mean"
"UGA","Uganda","UGA.26_1","Kisoro",301720.825071812,0,0.814598669368292,0.185401330631708,0,0.910203151594292,0.0897968484057077,2020,"mean"
"UGA","Uganda","UGA.27_1","Kitgum",368483.263090611,0.902430962660036,0.0975690373399643,0,0.926997276883128,0.073002723116872,0,2020,"mean"
"UGA","Uganda","UGA.28_1","Kotido",516664.386651248,0.903608822871522,0.0963911771284778,0,0.946096339635107,0.0539036603648929,0,2020,"mean"
"UGA","Uganda","UGA.29_1","Kumi",767675.117913008,0.888875362030681,0.0931366012838485,0.017988036685471,0.899421997939822,0.0792353744768439,0.0213426275833343,2020,"mean"
"UGA","Uganda","UGA.30_1","Kyenjojo",964871.444822311,0.10386966414527,0.410822972865751,0.485307362988979,0.109317561105289,0.415690922480078,0.474991516414632,2020,"mean"
"UGA","Uganda","UGA.31_1","Lake Albert",33961.1290334463,0.509610254381953,0.478318289087508,0.0120714565305388,0.64990468492835,0.347002340654565,0.00309297441708491,2020,"mean"
"UGA","Uganda","UGA.32_1","Lake Victoria",285186.260034412,0.214175083866227,0.325311286747607,0.460513629386167,0.370429791668394,0.177695145648251,0.451875062683355,2020,"mean"
"UGA","Uganda","UGA.33_1","Lira",1272700.21221781,0.88441588120543,0.0958600331617324,0.0197240856328373,0.913639768652692,0.0677450631340445,0.0186151682132633,2020,"mean"
"UGA","Uganda","UGA.34_1","Luwero",759210.899175644,0.824861363748333,0.0723581015342976,0.10278053471737,0.735223996638578,0.0745378515860875,0.190238151775335,2020,"mean"
"UGA","Uganda","UGA.35_1","Masaka",1000937.48175606,0.47476001636499,0.260063413390228,0.265176570244781,0.480476776122014,0.251447093573677,0.268076130304309,2020,"mean"
"UGA","Uganda","UGA.36_1","Masindi",813827.198604584,0.803184025814107,0.118918260283584,0.0778977139023094,0.831067994586455,0.107223017132241,0.0617089882813046,2020,"mean"
"UGA","Uganda","UGA.37_1","Mayuge",538890.401489258,0.600808081902977,0.179396237040688,0.219795681056335,0.599200350944619,0.174142827770818,0.226656821284563,2020,"mean"
"UGA","Uganda","UGA.38_1","Mbale",1263510.61722183,0.404243384413325,0.311491236196736,0.284265379389939,0.447467576257984,0.257456964279932,0.295075459462084,2020,"mean"
"UGA","Uganda","UGA.39_1","Mbarara",1848158.38398804,0.414040106264051,0.384286412670353,0.201673481065596,0.437575615404527,0.29086272080221,0.271561663793263,2020,"mean"
"UGA","Uganda","UGA.40_1","Moroto",295173.513792276,0.988394268330814,0.0116057316691858,0,0.985900103961806,0.0140998960381938,0,2020,"mean"
"UGA","Uganda","UGA.41_1","Moyo",121932.996084452,0.946812632551381,0.0505873729034531,0.00259999454516635,0.955121495830191,0.0430203471132669,0.0018581570565422,2020,"mean"
"UGA","Uganda","UGA.42_1","Mpigi",580306.86795032,0.260298716041693,0.317621271539212,0.422080012419095,0.282642166289517,0.164920267245984,0.552437566464499,2020,"mean"
"UGA","Uganda","UGA.43_1","Mubende",1239221.24775058,0.347127969335289,0.390379771308806,0.262492259355906,0.338019573762445,0.34195558460035,0.320024841637205,2020,"mean"
"UGA","Uganda","UGA.44_1","Mukono",1341966.43387032,0.467095186152988,0.0931032871531938,0.439801526693818,0.469916000790001,0.0874066365301177,0.442677362679881,2020,"mean"
"UGA","Uganda","UGA.45_1","Nakapiripirit",349552.227825165,0.975576028833124,0.0244239711668758,0,0.980517653269163,0.0194823467308372,0,2020,"mean"
"UGA","Uganda","UGA.46_1","Nakasongola",220506.430410326,0.81100583174435,0.136954762383747,0.0520394058719029,0.829587085786653,0.116847960965052,0.0535649532482953,2020,"mean"
"UGA","Uganda","UGA.47_1","Nebbi",730972.638823479,0.917150847382727,0.065311225358046,0.0175379272592265,0.921659678323775,0.0657978154935965,0.0125425061826281,2020,"mean"
"UGA","Uganda","UGA.48_1","Ntungamo",554289.266548157,0.185985820051378,0.502021891991065,0.311992287957557,0.168837028244192,0.498779413905969,0.332383557849839,2020,"mean"
"UGA","Uganda","UGA.49_1","Pader",462641.188409805,0.895535797733619,0.104326216420188,0.000137985846193757,0.907343740121141,0.0924673677821198,0.00018889209673874,2020,"mean"
"UGA","Uganda","UGA.50_1","Pallisa",963936.581137419,0.842207117510645,0.123250569516815,0.0345423129725395,0.873431410749943,0.0953544906276069,0.03121409862245,2020,"mean"
"UGA","Uganda","UGA.51_1","Rakai",693600.839576542,0.220041123669362,0.398478981097933,0.381479895232706,0.195165138912147,0.420692918961836,0.384141942126017,2020,"mean"
"UGA","Uganda","UGA.52_1","Rukungiri",351052.676499486,0.0599082869853114,0.451606644689428,0.488485068325261,0.0371051833851427,0.339587036756067,0.62330777985879,2020,"mean"
"UGA","Uganda","UGA.53_1","Sembabule",286457.903970718,0.572538593783793,0.410844253272562,0.016617152943645,0.501911937256298,0.487075152119255,0.0110129106244469,2020,"mean"
"UGA","Uganda","UGA.54_1","Sironko",514650.016100883,0.4830509104347,0.356652684663255,0.160296404902045,0.3847899638871,0.348210502361839,0.266999533751061,2020,"mean"
"UGA","Uganda","UGA.55_1","Soroti",726688.0113343,0.816969268479176,0.146163031012671,0.0368677005081531,0.86095396865907,0.098504977369082,0.0405410539718478,2020,"mean"
"UGA","Uganda","UGA.56_1","Tororo",914097.5885849,0.771737875068328,0.138196943961292,0.0900651809703797,0.778868654384576,0.137686292733197,0.083445052882227,2020,"mean"
"UGA","Uganda","UGA.57_1","Wakiso",2812947.95962656,0.473963582332035,0.0892478324748392,0.436788585193125,0.511538524228734,0.109814661372727,0.378646814398539,2020,"mean"
"UGA","Uganda","UGA.58_1","Yumbe",659563.885356903,0.888170555549817,0.0857003177825637,0.0261291266676197,0.900569559006046,0.0760823385363702,0.023348102457584,2020,"mean"
"ZAF","South Africa","ZAF.1_1","Eastern Cape",6819464.75567614,0.201594248160213,0.798405751839787,0,0.169482535102045,0.830517464897955,0,2020,"mean"
